fips,year,state_abbr,s2_state_rank_pct,s2_mom_rank_pct,s2_score,quiet,universe_B,has_feb_price,s2_eligible,s2_rank_quiet_B,s2_quintile_quiet_B,s2_pct_quiet_B,s2_as_of
41067,2025,OR,0.1262214983713355,0.19895799413871704,0.16258974625502626,True,True,True,True,1597.0,5.0,0.18111852231913803,2026-02-28
41069,2025,OR,0.1262214983713355,0.3985672419407359,0.26239437015603573,True,True,True,True,1305.0,4.0,0.33093894304771676,2026-02-28
41071,2025,OR,0.1262214983713355,0.29957668511885377,0.21289909174509464,True,True,True,True,1449.0,4.0,0.25705489994869163,2026-02-28
42001,2025,PA,0.8371335504885994,0.7867144252686421,0.8119239878786207,False,True,True,False,,,,2026-02-28
42003,2025,PA,0.8371335504885994,0.5323998697492673,0.6847667101189334,True,False,True,False,,,,2026-02-28
42005,2025,PA,0.8371335504885994,0.2311950504721589,0.5341643004803791,True,True,True,True,432.0,2.0,0.7788609543355567,2026-02-28
42007,2025,PA,0.8371335504885994,0.8583523282318463,0.8477429393602228,False,True,True,False,,,,2026-02-28
42009,2025,PA,0.8371335504885994,0.5812438944969065,0.7091887224927529,True,True,True,True,79.0,1.0,0.9599794766546947,2026-02-28
42011,2025,PA,0.8371335504885994,0.8648648648648649,0.8509992076767321,False,True,True,False,,,,2026-02-28
42013,2025,PA,0.8371335504885994,0.7131227613155324,0.775128155902066,False,True,True,False,,,,2026-02-28
42015,2025,PA,0.8371335504885994,0.7505698469553891,0.7938516987219942,False,True,True,False,,,,2026-02-28
42017,2025,PA,0.8371335504885994,0.8082057961576034,0.8226696733231014,False,False,True,False,,,,2026-02-28
42019,2025,PA,0.8371335504885994,0.4679257570823836,0.6525296537854914,True,True,True,True,162.0,1.0,0.9173935351462288,2026-02-28
42021,2025,PA,0.8371335504885994,0.029306414848583522,0.43321998266859146,True,True,True,True,770.0,2.0,0.6054386865059005,2026-02-28
42023,2025,PA,0.8371335504885994,0.02702702702702703,0.43208028875781324,True,True,True,True,775.0,2.0,0.6028732683427399,2026-02-28
42025,2025,PA,0.8371335504885994,0.6574405731032237,0.7472870617959115,True,True,True,True,36.0,1.0,0.9820420728578758,2026-02-28
42027,2025,PA,0.8371335504885994,0.6095734288505373,0.7233534896695684,True,True,True,True,60.0,1.0,0.9697280656747049,2026-02-28
42029,2025,PA,0.8371335504885994,0.7961576033865191,0.8166455769375592,False,True,True,False,,,,2026-02-28
42031,2025,PA,0.8371335504885994,0.7222403126017584,0.7796869315451789,False,True,True,False,,,,2026-02-28
42033,2025,PA,0.8371335504885994,0.10810810810810811,0.47262082929835375,True,True,True,True,634.0,2.0,0.6752180605438687,2026-02-28
42035,2025,PA,0.8371335504885994,0.5395636600455878,0.6883486052670935,True,True,True,True,113.0,1.0,0.9425346331452027,2026-02-28
42037,2025,PA,0.8371335504885994,0.3796808857049821,0.6084072180967908,True,True,True,True,249.0,1.0,0.8727552591072345,2026-02-28
42039,2025,PA,0.8371335504885994,0.389124063822859,0.6131288071557293,True,True,True,True,238.0,1.0,0.8783991790661878,2026-02-28
42041,2025,PA,0.8371335504885994,0.7802018886356236,0.8086677195621115,False,True,True,False,,,,2026-02-28
42043,2025,PA,0.8371335504885994,0.8749592966460437,0.8560464235673215,False,True,True,False,,,,2026-02-28
42045,2025,PA,0.8371335504885994,0.7658743080429827,0.8015039292657911,False,False,True,False,,,,2026-02-28
42047,2025,PA,0.8371335504885994,0.2484532725496581,0.5427934115191287,True,True,True,True,407.0,2.0,0.7916880451513597,2026-02-28
42049,2025,PA,0.8371335504885994,0.9609247802018887,0.899029165345244,False,True,True,False,,,,2026-02-28
42051,2025,PA,0.8371335504885994,0.36372517095408663,0.600429360721343,True,True,True,True,268.0,1.0,0.8630066700872242,2026-02-28
42053,2025,PA,0.8371335504885994,0.20253988928687724,0.5198367198877383,True,True,True,True,489.0,2.0,0.7496151872755259,2026-02-28
42055,2025,PA,0.8371335504885994,0.6190166069684142,0.7280750787285069,True,True,True,True,51.0,1.0,0.9743458183683941,2026-02-28
42057,2025,PA,0.8371335504885994,0.44187561055030933,0.6395045805194544,True,True,True,True,181.0,1.0,0.9076449461262186,2026-02-28
42059,2025,PA,0.8371335504885994,0.15467274503419082,0.4959031477613951,True,True,True,True,559.0,2.0,0.7136993329912775,2026-02-28
42061,2025,PA,0.8371335504885994,0.4620644741126669,0.6495990123006331,True,True,True,True,167.0,1.0,0.9148281169830682,2026-02-28
42063,2025,PA,0.8371335504885994,0.6828394659719961,0.7599865082302977,False,True,True,False,,,,2026-02-28
42065,2025,PA,0.8371335504885994,0.47313578638879844,0.6551346684386989,True,True,True,True,159.0,1.0,0.9189327860441252,2026-02-28
42067,2025,PA,0.8371335504885994,0.35135135135135137,0.5942424509199754,True,True,True,True,279.0,1.0,0.8573627501282709,2026-02-28
42069,2025,PA,0.8371335504885994,0.9879518072289156,0.9125426788587575,False,True,True,False,,,,2026-02-28
42071,2025,PA,0.8371335504885994,0.8560729404102898,0.8466032454494445,False,True,True,False,,,,2026-02-28
42073,2025,PA,0.8371335504885994,0.4239661348095083,0.6305498426490539,True,True,True,True,208.0,1.0,0.8937916880451514,2026-02-28
42075,2025,PA,0.8371335504885994,0.8866818625854771,0.8619077065370382,False,True,True,False,,,,2026-02-28
42077,2025,PA,0.8371335504885994,0.8616085965483555,0.8493710735184774,False,False,True,False,,,,2026-02-28
42079,2025,PA,0.8371335504885994,0.8622598502116574,0.8496967003501283,False,True,True,False,,,,2026-02-28
42081,2025,PA,0.8371335504885994,0.6948876587430804,0.7660106046158399,False,True,True,False,,,,2026-02-28
42083,2025,PA,0.8371335504885994,0.298599804623901,0.5678666775562502,True,True,True,True,342.0,1.0,0.8250384812724474,2026-02-28
42085,2025,PA,0.8371335504885994,0.5529143601432758,0.6950239553159376,True,True,True,True,103.0,1.0,0.9476654694715239,2026-02-28
42087,2025,PA,0.8371335504885994,0.9446434386193422,0.8908884945539708,False,True,True,False,,,,2026-02-28
42089,2025,PA,0.8371335504885994,0.41061543471182027,0.6238744926002098,True,True,True,True,222.0,1.0,0.8866085171883017,2026-02-28
42091,2025,PA,0.8371335504885994,0.6675350048844024,0.752334277686501,False,False,True,False,,,,2026-02-28
42093,2025,PA,0.8371335504885994,0.5701725822207749,0.7036530663546872,True,True,True,True,94.0,1.0,0.9522832221652129,2026-02-28
42095,2025,PA,0.8371335504885994,0.7548029957668512,0.7959682731277253,False,True,True,False,,,,2026-02-28
42097,2025,PA,0.8371335504885994,0.8844024747639205,0.86076801262626,False,True,True,False,,,,2026-02-28
42099,2025,PA,0.8371335504885994,0.6460436339954412,0.7415885922420202,True,True,True,True,38.0,1.0,0.9810159055926116,2026-02-28
42101,2025,PA,0.8371335504885994,0.3549332464995116,0.5960333984940555,True,False,True,False,,,,2026-02-28
42103,2025,PA,0.8371335504885994,0.7310322370563335,0.7840828937724664,False,True,True,False,,,,2026-02-28
42105,2025,PA,0.8371335504885994,0.22793878215564964,0.5325361663221245,True,True,True,True,439.0,2.0,0.7752693689071318,2026-02-28
42107,2025,PA,0.8371335504885994,0.9680885704982091,0.9026110604934042,False,True,True,False,,,,2026-02-28
42109,2025,PA,0.8371335504885994,0.22826440898730055,0.53269897973795,True,True,True,True,438.0,2.0,0.775782452539764,2026-02-28
42111,2025,PA,0.8371335504885994,0.3021816997720612,0.5696576251303302,True,True,True,True,340.0,1.0,0.8260646485377117,2026-02-28
42113,2025,PA,0.8371335504885994,0.9280364702051449,0.8825850103468722,False,True,True,False,,,,2026-02-28
42115,2025,PA,0.8371335504885994,0.5542168674698795,0.6956752089792395,True,True,True,True,101.0,1.0,0.9486916367367881,2026-02-28
42117,2025,PA,0.8371335504885994,0.5718007163790296,0.7044671334338145,True,True,True,True,91.0,1.0,0.9538224730631093,2026-02-28
42119,2025,PA,0.8371335504885994,0.8117876913057636,0.8244606208971814,False,True,True,False,,,,2026-02-28
42121,2025,PA,0.8371335504885994,0.31422989254314554,0.5756817215158725,True,True,True,True,326.0,1.0,0.8332478193945613,2026-02-28
42123,2025,PA,0.8371335504885994,0.5372842722240313,0.6872089113563153,True,True,True,True,115.0,1.0,0.9415084658799384,2026-02-28
42125,2025,PA,0.8371335504885994,0.4395962227287529,0.6383648866086762,True,True,True,True,187.0,1.0,0.9045664443304259,2026-02-28
42127,2025,PA,0.8371335504885994,0.6115271898404429,0.7243303701645212,True,True,True,True,59.0,1.0,0.9702411493073371,2026-02-28
42129,2025,PA,0.8371335504885994,0.5017909475740802,0.6694622490313398,True,True,True,True,140.0,1.0,0.9286813750641355,2026-02-28
42131,2025,PA,0.8371335504885994,0.4093129273852165,0.6232232389369079,True,True,True,True,224.0,1.0,0.8855823499230374,2026-02-28
42133,2025,PA,0.8371335504885994,0.8515141647671768,0.8443238576278881,False,True,True,False,,,,2026-02-28
44001,2025,RI,0.9925081433224756,0.8590035818951481,0.9257558626088118,False,False,True,False,,,,2026-02-28
44003,2025,RI,0.9925081433224756,0.9127320091175513,0.9526200762200134,False,True,True,False,,,,2026-02-28
44005,2025,RI,0.9925081433224756,0.864539238033214,0.9285236906778448,False,True,True,False,,,,2026-02-28
44007,2025,RI,0.9925081433224756,0.900358189514816,0.9464331664186458,False,False,True,False,,,,2026-02-28
44009,2025,RI,0.9925081433224756,0.931943992184956,0.9622260677537158,False,True,True,False,,,,2026-02-28
45001,2025,SC,0.36172638436482085,0.26636274829045914,0.31404456632764,True,True,True,True,1163.0,3.0,0.40379681888147767,2026-02-28
45003,2025,SC,0.36172638436482085,0.3298599804623901,0.34579318241360546,True,True,True,True,1056.0,3.0,0.4586967675731144,2026-02-28
45005,2025,SC,0.36172638436482085,0.045262129599479,0.20349425698214993,True,True,True,True,1472.0,4.0,0.2452539763981529,2026-02-28
45007,2025,SC,0.36172638436482085,0.7723868446760013,0.567056614520411,False,True,True,False,,,,2026-02-28
45009,2025,SC,0.36172638436482085,0.5151416476717682,0.4384340160182945,True,True,True,True,753.0,2.0,0.6141611082606465,2026-02-28
45011,2025,SC,0.36172638436482085,0.07294041028980788,0.21733339732731438,True,True,True,True,1431.0,4.0,0.2662904053360698,2026-02-28
45013,2025,SC,0.36172638436482085,0.48713774014978833,0.42443206225730457,True,True,True,True,804.0,3.0,0.5879938429964084,2026-02-28
45015,2025,SC,0.36172638436482085,0.371214588082058,0.3664704862234394,True,True,True,True,986.0,3.0,0.49461262185736277,2026-02-28
45017,2025,SC,0.36172638436482085,0.27580592640833607,0.3187661553865785,True,True,True,True,1148.0,3.0,0.4114930733709595,2026-02-28
45019,2025,SC,0.36172638436482085,0.7583848909150114,0.5600556376399162,False,True,True,False,,,,2026-02-28
45021,2025,SC,0.36172638436482085,0.08368609573428851,0.2227062400495547,True,True,True,True,1416.0,4.0,0.27398665982555154,2026-02-28
45023,2025,SC,0.36172638436482085,0.33344187561055033,0.3475841299876856,True,True,True,True,1050.0,3.0,0.4617752693689071,2026-02-28
45025,2025,SC,0.36172638436482085,0.09540866167372192,0.22856752301927138,True,True,True,True,1403.0,4.0,0.2806567470497691,2026-02-28
45027,2025,SC,0.36172638436482085,0.07880169325952459,0.2202640388121727,True,True,True,True,1420.0,4.0,0.2719343252950231,2026-02-28
45029,2025,SC,0.36172638436482085,0.6102246825138391,0.48597553343933,True,True,True,True,594.0,2.0,0.6957414058491534,2026-02-28
45031,2025,SC,0.36172638436482085,0.3239986974926734,0.34286254092874713,True,True,True,True,1064.0,3.0,0.45459209851205745,2026-02-28
45033,2025,SC,0.36172638436482085,0.041028980788016936,0.2013776825764189,True,True,True,True,1477.0,4.0,0.2426885582349923,2026-02-28
45035,2025,SC,0.36172638436482085,0.3191142950179095,0.3404203396913652,True,True,True,True,1075.0,3.0,0.44894817855310415,2026-02-28
45037,2025,SC,0.36172638436482085,0.4356887007489417,0.3987075425568813,True,True,True,True,888.0,3.0,0.5448948178553105,2026-02-28
45039,2025,SC,0.36172638436482085,0.02474763920547053,0.19323701178514568,True,True,True,True,1502.0,4.0,0.22986146741918934,2026-02-28
45041,2025,SC,0.36172638436482085,0.4829045913383263,0.4223154878515736,True,True,True,True,815.0,3.0,0.5823499230374551,2026-02-28
45043,2025,SC,0.36172638436482085,0.42331488114620647,0.39252063275551363,True,True,True,True,906.0,3.0,0.5356593124679323,2026-02-28
45045,2025,SC,0.36172638436482085,0.4194073591663953,0.3905668717656081,True,True,True,True,913.0,3.0,0.5320677270395074,2026-02-28
45047,2025,SC,0.36172638436482085,0.2569195701725822,0.3093229772687015,True,True,True,True,1174.0,4.0,0.39815289892252437,2026-02-28
45049,2025,SC,0.36172638436482085,0.11234125691957017,0.23703382064219553,True,True,True,True,1384.0,4.0,0.29040533606977936,2026-02-28
45051,2025,SC,0.36172638436482085,0.15532399869749267,0.2585251915311568,True,True,True,True,1315.0,4.0,0.3258081067213956,2026-02-28
45053,2025,SC,0.36172638436482085,0.5805926408336047,0.4711595125992128,True,True,True,True,636.0,2.0,0.6741918932786044,2026-02-28
45055,2025,SC,0.36172638436482085,0.5607294041028981,0.46122789423385946,True,True,True,True,672.0,2.0,0.6557208825038481,2026-02-28
45057,2025,SC,0.36172638436482085,0.27548029957668513,0.318603341970753,True,True,True,True,1149.0,3.0,0.41097998973832733,2026-02-28
45059,2025,SC,0.36172638436482085,0.01953760989905568,0.19063199713193826,True,True,True,True,1514.0,4.0,0.2237044638276039,2026-02-28
45061,2025,SC,0.36172638436482085,0.03386519049169651,0.19779578742825868,True,True,True,True,1489.0,4.0,0.2365315546434069,2026-02-28
45063,2025,SC,0.36172638436482085,0.40963855421686746,0.38568246929084415,True,True,True,True,932.0,3.0,0.5223191380194971,2026-02-28
45065,2025,SC,0.36172638436482085,0.8941712797134483,0.6279488320391347,False,True,True,False,,,,2026-02-28
45067,2025,SC,0.36172638436482085,0.4099641810485184,0.3858452827066696,True,True,True,True,931.0,3.0,0.5228322216521293,2026-02-28
45069,2025,SC,0.36172638436482085,0.005535656138065777,0.18363102025144332,True,True,True,True,1534.0,4.0,0.2134427911749615,2026-02-28
45071,2025,SC,0.36172638436482085,0.18430478671442527,0.2730155855396231,True,True,True,True,1272.0,4.0,0.3478707029245767,2026-02-28
45073,2025,SC,0.36172638436482085,0.6239010094431782,0.4928136969039995,True,True,True,True,575.0,2.0,0.7054899948691636,2026-02-28
45075,2025,SC,0.36172638436482085,0.2907847606642787,0.3262555725145498,True,True,True,True,1125.0,3.0,0.4232939969214982,2026-02-28
45077,2025,SC,0.36172638436482085,0.5776619993487463,0.46969419185678357,True,True,True,True,641.0,2.0,0.6716264751154438,2026-02-28
45079,2025,SC,0.36172638436482085,0.49918593292087265,0.43045615864284675,True,True,True,True,780.0,2.0,0.6003078501795792,2026-02-28
45081,2025,SC,0.36172638436482085,0.5379355258873331,0.44983095512607696,True,True,True,True,706.0,2.0,0.638276038994356,2026-02-28
45083,2025,SC,0.36172638436482085,0.5291436014327581,0.44543499289878946,True,True,True,True,726.0,2.0,0.6280143663417137,2026-02-28
45085,2025,SC,0.36172638436482085,0.4448062520351677,0.40326631819999426,True,True,True,True,880.0,3.0,0.5489994869163674,2026-02-28
45087,2025,SC,0.36172638436482085,0.08401172256593943,0.22286905346538013,True,True,True,True,1415.0,4.0,0.2744997434581837,2026-02-28
45089,2025,SC,0.36172638436482085,0.17811787691305764,0.2699221306389392,True,True,True,True,1283.0,4.0,0.3422267829656234,2026-02-28
45091,2025,SC,0.36172638436482085,0.3585151416476718,0.3601207630062463,True,True,True,True,1003.0,3.0,0.48589020010261674,2026-02-28
46005,2025,SD,0.31319218241042346,0.23510257245197005,0.27414737743119677,True,True,True,True,1269.0,4.0,0.3494099538224731,2026-02-28
46007,2025,SD,0.31319218241042346,0.0348420709866493,0.1740171266985364,True,True,True,True,1561.0,5.0,0.1995895330938943,2026-02-28
46009,2025,SD,0.31319218241042346,0.35102572451970043,0.332108953465062,True,True,True,True,1107.0,3.0,0.4325295023088763,2026-02-28
46011,2025,SD,0.31319218241042346,0.7079127320091175,0.5105524572097705,False,True,True,False,,,,2026-02-28
46013,2025,SD,0.31319218241042346,0.615434711820254,0.46431344711533873,True,True,True,True,662.0,2.0,0.6608517188301694,2026-02-28
46015,2025,SD,0.31319218241042346,0.7942038423966135,0.5536980124035185,False,True,True,False,,,,2026-02-28
46019,2025,SD,0.31319218241042346,0.09117551286225985,0.20218384763634165,True,True,True,True,1474.0,4.0,0.24422780913288866,2026-02-28
46021,2025,SD,0.31319218241042346,0.12471507652230544,0.21895362946636446,True,True,True,True,1425.0,4.0,0.2693689071318625,2026-02-28
46023,2025,SD,0.31319218241042346,0.8798436991208075,0.5965179407656155,False,True,True,False,,,,2026-02-28
46025,2025,SD,0.31319218241042346,0.47899706935851516,0.3960946258844693,True,True,True,True,893.0,3.0,0.5423293996921498,2026-02-28
46027,2025,SD,0.31319218241042346,0.9244545750569847,0.6188233787337041,False,True,True,False,,,,2026-02-28
46029,2025,SD,0.31319218241042346,0.289482253337675,0.3013372178740492,True,True,True,True,1198.0,4.0,0.38583889173935354,2026-02-28
46031,2025,SD,0.31319218241042346,0.9150113969391078,0.6141017896747656,False,True,True,False,,,,2026-02-28
46033,2025,SD,0.31319218241042346,0.4949527841094106,0.40407248325991707,True,True,True,True,878.0,3.0,0.5500256541816316,2026-02-28
46035,2025,SD,0.31319218241042346,0.6633018560729405,0.48824701924168196,True,True,True,True,587.0,2.0,0.6993329912775782,2026-02-28
46037,2025,SD,0.31319218241042346,0.19602735265385868,0.25460976753214104,True,True,True,True,1328.0,4.0,0.319138019497178,2026-02-28
46039,2025,SD,0.31319218241042346,0.37219146857701074,0.34269182549371713,True,True,True,True,1066.0,3.0,0.45356593124679323,2026-02-28
46045,2025,SD,0.31319218241042346,0.6405079778573755,0.47685008013389946,True,True,True,True,622.0,2.0,0.6813750641354541,2026-02-28
46047,2025,SD,0.31319218241042346,0.2891566265060241,0.30117440445822374,True,True,True,True,1199.0,4.0,0.3853258081067214,2026-02-28
46051,2025,SD,0.31319218241042346,0.10941061543471182,0.21130139892256763,True,True,True,True,1454.0,4.0,0.25448948178553105,2026-02-28
46057,2025,SD,0.31319218241042346,0.8788668186258548,0.5960295005181391,False,True,True,False,,,,2026-02-28
46059,2025,SD,0.31319218241042346,0.20872679908824487,0.26095949074933417,True,True,True,True,1310.0,4.0,0.3283735248845562,2026-02-28
46063,2025,SD,0.31319218241042346,0.8453272549658092,0.5792597186881163,False,True,True,False,,,,2026-02-28
46065,2025,SD,0.31319218241042346,0.5913383262780854,0.4522652543442544,True,True,True,True,695.0,2.0,0.6439199589533093,2026-02-28
46067,2025,SD,0.31319218241042346,0.29664604363399544,0.3049191130222094,True,True,True,True,1187.0,4.0,0.39148281169830684,2026-02-28
46071,2025,SD,0.31319218241042346,0.08694236405079779,0.20006727323061063,True,True,True,True,1480.0,4.0,0.24114930733709594,2026-02-28
46073,2025,SD,0.31319218241042346,0.08661673721914685,0.19990445981478516,True,True,True,True,1483.0,4.0,0.23961005643919958,2026-02-28
46077,2025,SD,0.31319218241042346,0.809833930315858,0.5615130563631408,False,True,True,False,,,,2026-02-28
46079,2025,SD,0.31319218241042346,0.8489091501139694,0.5810506662621964,False,True,True,False,,,,2026-02-28
46081,2025,SD,0.31319218241042346,0.3751221100618691,0.34415714623614624,True,True,True,True,1060.0,3.0,0.45664443304258595,2026-02-28
46083,2025,SD,0.31319218241042346,0.4461087593617714,0.37965047088609744,True,True,True,True,953.0,3.0,0.5115443817342227,2026-02-28
46087,2025,SD,0.31319218241042346,0.5197004233148812,0.41644630286265233,True,True,True,True,837.0,3.0,0.5710620831195485,2026-02-28
46091,2025,SD,0.31319218241042346,0.13155323998697493,0.2223727111986992,True,True,True,True,1417.0,4.0,0.27347357619291945,2026-02-28
46093,2025,SD,0.31319218241042346,0.36600455877564314,0.3395983705930333,True,True,True,True,1079.0,3.0,0.4468958440225757,2026-02-28
46097,2025,SD,0.31319218241042346,0.5828720286551612,0.4480321055327923,True,True,True,True,711.0,2.0,0.6357106208311954,2026-02-28
46099,2025,SD,0.31319218241042346,0.5030934549006838,0.40814281865555363,True,True,True,True,864.0,3.0,0.5572088250384812,2026-02-28
46101,2025,SD,0.31319218241042346,0.629111038749593,0.4711516105800082,True,True,True,True,637.0,2.0,0.6736788096459723,2026-02-28
46103,2025,SD,0.31319218241042346,0.5027678280690329,0.40798000523972816,True,True,True,True,865.0,3.0,0.5566957414058491,2026-02-28
46105,2025,SD,0.31319218241042346,0.7896450667535004,0.5514186245819619,False,True,True,False,,,,2026-02-28
46107,2025,SD,0.31319218241042346,0.6994464343861935,0.5063193083983084,False,True,True,False,,,,2026-02-28
46109,2025,SD,0.31319218241042346,0.07163790296320417,0.1924150426868138,True,True,True,True,1504.0,4.0,0.2288353001539251,2026-02-28
46111,2025,SD,0.31319218241042346,0.06870726147834581,0.19094972194438464,True,True,True,True,1513.0,4.0,0.224217547460236,2026-02-28
46115,2025,SD,0.31319218241042346,0.674373168349072,0.49378267537974774,False,True,True,False,,,,2026-02-28
46117,2025,SD,0.31319218241042346,0.12211006186909801,0.21765112213976073,True,True,True,True,1429.0,4.0,0.267316572601334,2026-02-28
46119,2025,SD,0.31319218241042346,0.08042982741777922,0.19681100491410133,True,True,True,True,1493.0,4.0,0.2344792201128784,2026-02-28
46123,2025,SD,0.31319218241042346,0.14262455226310647,0.22790836733676495,True,True,True,True,1407.0,4.0,0.2786044125192406,2026-02-28
46125,2025,SD,0.31319218241042346,0.543145555193748,0.4281688688020857,True,True,True,True,791.0,3.0,0.5946639302206259,2026-02-28
46127,2025,SD,0.31319218241042346,0.4539238033213937,0.3835579928659086,True,True,True,True,936.0,3.0,0.5202668034889687,2026-02-28
46129,2025,SD,0.31319218241042346,0.23966134809508302,0.2764267652527532,True,True,True,True,1260.0,4.0,0.3540277065161621,2026-02-28
46135,2025,SD,0.31319218241042346,0.34614132204493653,0.32966675222768,True,True,True,True,1117.0,3.0,0.42739866598255516,2026-02-28
47001,2025,TN,0.5876221498371336,0.9560403777271247,0.7718312637821292,False,True,True,False,,,,2026-02-28
47003,2025,TN,0.5876221498371336,0.583848909150114,0.5857355294936237,True,True,True,True,301.0,1.0,0.8460749102103643,2026-02-28
47005,2025,TN,0.5876221498371336,0.5802670140019538,0.5839445819195437,True,True,True,True,305.0,1.0,0.8440225756798359,2026-02-28
47007,2025,TN,0.5876221498371336,0.7046564636926083,0.6461393067648709,False,True,True,False,,,,2026-02-28
47009,2025,TN,0.5876221498371336,0.7727124715076522,0.6801673106723929,False,True,True,False,,,,2026-02-28
47011,2025,TN,0.5876221498371336,0.688049495278411,0.6378358225577723,False,True,True,False,,,,2026-02-28
47013,2025,TN,0.5876221498371336,0.9472484532725497,0.7674353015548416,False,True,True,False,,,,2026-02-28
47015,2025,TN,0.5876221498371336,0.7935525887333116,0.6905873692852226,False,True,True,False,,,,2026-02-28
47017,2025,TN,0.5876221498371336,0.36795831976554866,0.4777902348013411,True,True,True,True,616.0,2.0,0.6844535659312468,2026-02-28
47019,2025,TN,0.5876221498371336,0.8446760013025073,0.7161490755698204,False,True,True,False,,,,2026-02-28
47021,2025,TN,0.5876221498371336,0.3451644415499837,0.46639329569355864,True,True,True,True,656.0,2.0,0.6639302206259621,2026-02-28
47023,2025,TN,0.5876221498371336,0.14816020840117225,0.3678911791191529,True,True,True,True,983.0,3.0,0.4961518727552591,2026-02-28
47025,2025,TN,0.5876221498371336,0.6186909801367633,0.6031565649869484,True,True,True,True,260.0,1.0,0.8671113391482812,2026-02-28
47027,2025,TN,0.5876221498371336,0.9234776945620319,0.7555499221995827,False,True,True,False,,,,2026-02-28
47029,2025,TN,0.5876221498371336,0.7681536958645392,0.6778879228508363,False,True,True,False,,,,2026-02-28
47031,2025,TN,0.5876221498371336,0.6873982416151091,0.6375101957261213,False,True,True,False,,,,2026-02-28
47033,2025,TN,0.5876221498371336,0.8238358840768479,0.7057290169569908,False,True,True,False,,,,2026-02-28
47035,2025,TN,0.5876221498371336,0.6131553239986975,0.6003887369179155,True,True,True,True,269.0,1.0,0.8624935864545921,2026-02-28
47037,2025,TN,0.5876221498371336,0.18788668186258548,0.38775441584985954,True,False,True,False,,,,2026-02-28
47039,2025,TN,0.5876221498371336,0.33507000976880497,0.46134607980296927,True,True,True,True,671.0,2.0,0.6562339661364802,2026-02-28
47041,2025,TN,0.5876221498371336,0.39335721263432105,0.49048968123572734,True,True,True,True,582.0,2.0,0.7018984094407389,2026-02-28
47043,2025,TN,0.5876221498371336,0.47248453272549656,0.5300533412813151,True,True,True,True,452.0,2.0,0.7685992816829144,2026-02-28
47045,2025,TN,0.5876221498371336,0.3682839465971996,0.47795304821716655,True,True,True,True,615.0,2.0,0.6849666495638789,2026-02-28
47047,2025,TN,0.5876221498371336,0.34451318788668184,0.4660676688619077,True,True,True,True,657.0,2.0,0.6634171369933299,2026-02-28
47049,2025,TN,0.5876221498371336,0.9133832627808531,0.7505027063089933,False,True,True,False,,,,2026-02-28
47051,2025,TN,0.5876221498371336,0.5727775968739824,0.580199873355558,True,True,True,True,310.0,1.0,0.8414571575166753,2026-02-28
47053,2025,TN,0.5876221498371336,0.4923477694562032,0.5399849596466684,True,True,True,True,413.0,2.0,0.788609543355567,2026-02-28
47055,2025,TN,0.5876221498371336,0.6668837512211007,0.6272529505291171,False,True,True,False,,,,2026-02-28
47057,2025,TN,0.5876221498371336,0.7297297297297297,0.6586759397834316,False,True,True,False,,,,2026-02-28
47059,2025,TN,0.5876221498371336,0.92282644089873,0.7552242953679318,False,True,True,False,,,,2026-02-28
47061,2025,TN,0.5876221498371336,0.7932269619016606,0.6904245558693971,False,True,True,False,,,,2026-02-28
47063,2025,TN,0.5876221498371336,0.891566265060241,0.7395942074486872,False,True,True,False,,,,2026-02-28
47065,2025,TN,0.5876221498371336,0.5164441549983718,0.5520331524177526,True,True,True,True,388.0,1.0,0.8014366341713699,2026-02-28
47067,2025,TN,0.5876221498371336,0.8977531748616085,0.742687662349371,False,True,True,False,,,,2026-02-28
47069,2025,TN,0.5876221498371336,0.8069032888309997,0.6972627193340666,False,True,True,False,,,,2026-02-28
47071,2025,TN,0.5876221498371336,0.7352653858677956,0.6614437678524645,False,True,True,False,,,,2026-02-28
47073,2025,TN,0.5876221498371336,0.8886356235753826,0.7381288867062581,False,True,True,False,,,,2026-02-28
47075,2025,TN,0.5876221498371336,0.6059915337023771,0.5968068417697554,True,True,True,True,275.0,1.0,0.8594150846587993,2026-02-28
47077,2025,TN,0.5876221498371336,0.9032888309996744,0.745455490418404,False,True,True,False,,,,2026-02-28
47079,2025,TN,0.5876221498371336,0.7248453272549658,0.6562337385460497,False,True,True,False,,,,2026-02-28
47081,2025,TN,0.5876221498371336,0.39075219798111366,0.4891871739091236,True,True,True,True,585.0,2.0,0.7003591585428425,2026-02-28
47083,2025,TN,0.5876221498371336,0.8384890915011397,0.7130556206691366,False,True,True,False,,,,2026-02-28
47085,2025,TN,0.5876221498371336,0.8785411917942039,0.7330816708156687,False,True,True,False,,,,2026-02-28
47087,2025,TN,0.5876221498371336,0.7056333441875611,0.6466277470123474,False,True,True,False,,,,2026-02-28
47089,2025,TN,0.5876221498371336,0.8013676326929339,0.6944948912650337,False,True,True,False,,,,2026-02-28
47091,2025,TN,0.5876221498371336,0.6616737219146858,0.6246479358759096,True,True,True,True,220.0,1.0,0.887634684453566,2026-02-28
47093,2025,TN,0.5876221498371336,0.8257896450667535,0.7067058974519436,False,True,True,False,,,,2026-02-28
47095,2025,TN,0.5876221498371336,0.633669814392706,0.6106459821149197,True,True,True,True,247.0,1.0,0.8737814263724987,2026-02-28
47097,2025,TN,0.5876221498371336,0.13285574731357863,0.3602389485753561,True,True,True,True,1001.0,3.0,0.48691636736788096,2026-02-28
