source_lane,review_issue,review_priority,fips,state_abbr,county_name,source_id,source_name,source_year,detail,recommended_action
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,OK,,370093,OU MEDICAL CENTER,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,MD,,212002,WESTERN MARYLAND HOSPITAL CENTER,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,PR,,400015,SAN JUAN MUNICIPAL HOSPITAL,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,OK,,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,PR,,403301,UNIVERSITY PEDIATRIC HOSPITAL,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,WV,,514009,MILDRED MITCHELL-BATEMAN HOSPITAL,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,PR,,400105,BAYAMON REGIONAL HOSPITAL,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,CA,,054149,WILLOW ROCK CENTER,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,TX,,670265,LEGENT ORTHOPEDIC HOSPITAL CARROLLTO,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,NE,,284003,LINCOLN REGIONAL CENTER,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,cms_county_missing_provider_geocode_required,high,,PR,,400127,ADMIN DE SERVICIOS MEDICOS DE PR,2024,CMS source county is blank; provider ZIP/address geocode review is required before source promotion.,operator_review_before_source_promotion
CMS/HCRIS,county_fips_unmatched,high,,TX,IRVING,450874,BAYLOR SURGICAL HOSPITAL LAS COLINAS,2023,CMS county/state did not map to a county FIPS.,operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_unmatched,low,,PR,RIO PIEDRAS,400098,HOSPITAL SAN FRANCISCO,2023,CMS row is outside the current 50-state Product ranking universe; keep as report-only context unless policy expands.,operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_unmatched,low,,PR,PUERTO RICO,400061,UNIVERSITY DISCTRICT HOSPITAL,2024,CMS row is outside the current 50-state Product ranking universe; keep as report-only context unless policy expands.,operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,78010,VI,St. Croix Island,480002,GOV. JUAN F. LUIS HOSPITAL,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,11001,DC,District of Columbia,090008,NOT-FOR-PROFIT HOSPITAL CORPORATION,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,78030,VI,St. Thomas Island,480001,ROY L SCHNEIDER HOSPITAL,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,69110,MP,Saipan Municipality,660001,COMMONWEALTH HEALTH CENTER,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72113,PR,Ponce Muno,400113,HOSPITAL SAN CRISTOBAL,2022,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72113,PR,Ponce Muno,400113,HOSPITAL MENONITA PONCE,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,11001,DC,District of Columbia,094001,ST. ELIZABETHS HOSPITAL,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72081,PR,Lares Muno,400010,CASTANER HOSPITAL,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72125,PR,San Germán Muno,400021,HOSPITAL DE LA CONCEPCION,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,11001,DC,District of Columbia,094004,PSYCH INSTITUE OF WASHINGTON,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72013,PR,Arecibo Muno,400117,HOSPITAL DR. SUSONI,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72097,PR,Mayagüez Muno,400123,METRO MAYAGUEZ,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72025,PR,Caguas Muno,400120,HOSPITAL HIMA SAN PABLO CAGUAS,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72041,PR,Cidra Muno,404004,FIRST HOSPITAL PANAMERICANO,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72127,PR,San Juan Muno,404005,SAN JUAN CP HOSPITAL,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72013,PR,Arecibo Muno,400087,HOSPITAL CAYETANO COLL & TOSTE,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72127,PR,San Juan Muno,400128,HOSPITAL METRO HATO REY  INC.,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72021,PR,Bayamón Muno,400109,HOSPITAL HIMA SAN PABLO BAYAMON,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72005,PR,Aguadilla Muno,400079,HOSPITAL BUEN SAMARITANO,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,11001,DC,District of Columbia,090001,GEORGE WASHINGTON UNIV HOSPITAL,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72127,PR,San Juan Muno,400134,SAN JORGE CHILDRENS & WOMEN HOSPITAL,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72097,PR,Mayagüez Muno,400014,HOSPITAL BELLA VISTA,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72097,PR,Mayagüez Muno,400103,MAYAGUEZ MEDICAL CENTER,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72021,PR,Bayamón Muno,400032,BAYAMON MEDICAL CENTER,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72051,PR,Dorado Muno,400137,DOCTORS CENTER HOSPITAL OH-DORADO,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72153,PR,Yauco Muno,400110,HOSPITAL METROPOLITANO TITO MATTEI,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
CMS/HCRIS,non_product_jurisdiction_classified,low,72023,PR,Cabo Rojo Muno,404007,HOSPITAL PSIQUIATRICO CABO ROJO,2023,"County FIPS was resolved, but the jurisdiction is outside the current 50-state Product ranking universe.",operator_review_before_source_promotion
