spotcheck_priority,spotcheck_reason,recommended_action,queue_row_id,entity_name,primary_ticker,filing_date,form_type,filing_accession,business_street,business_city,business_state,business_zip,current_snapshot_business_street,current_snapshot_business_city,current_snapshot_business_state,current_snapshot_business_zip,current_snapshot_fips,current_snapshot_county_name,filing_document_cache_path,fips,county_name,geocode_confidence,address_key
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0263,CAL-MAINE FOODS INC,CALM,2026-04-01,10-Q,0001562762-26-000046,"1052 Highland Colony Pkwy , Suite 200",Ridgeland,MS,39157,1052 HIGHLAND COLONY PKWY SUITE 200,RIDGELAND,MS,39157,28089,Madison County,data/raw/sec_edgar_hq/filing_documents/CIK0000016160/000156276226000046/calm-20260228.htm,28089,Madison County,1.0,"1052 HIGHLAND COLONY PKWY , SUITE 200|RIDGELAND|MS|39157"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0266,CENTERPOINT ENERGY INC,CNP,2026-05-15,424B5,0001104659-26-062746,1111 Louisiana Street,HOUSTON,TX,77002,1111 LOUISIANA ST.,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001130310/000110465926062746/tm2614151-4_424b5.htm,48201,Harris County,1.0,1111 LOUISIANA STREET|HOUSTON|TX|77002
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0075,CHEETAH NET SUPPLY CHAIN SERVICE INC.,CTNT,2026-03-20,10-K,0001104659-26-032699,8707 Research Drive,IRVINE,CA,92618,8707 RESEARCH DRIVE,IRVINE,CA,92618,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0001951667/000110465926032699/ctnt-20251231x10k.htm,06059,Orange County,1.0,8707 RESEARCH DRIVE|IRVINE|CA|92618
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0270,CHEETAH NET SUPPLY CHAIN SERVICE INC.,CTNT,2026-05-14,10-Q,0001104659-26-060534,8707 Research Drive,Irvine,CA,92618,8707 RESEARCH DRIVE,IRVINE,CA,92618,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0001951667/000110465926060534/ctnt-20260331x10q.htm,06059,Orange County,1.0,8707 RESEARCH DRIVE|IRVINE|CA|92618
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0076,CMS ENERGY CORP,CMS,2015-02-05,10-K,0001104659-15-006843,ONE ENERGY PLAZA,JACKSON,MI,49201,ONE ENERGY PLAZA,JACKSON,MI,49201,26075,Jackson County,data/raw/sec_edgar_hq/filing_documents/CIK0000811156/000110465915006843/a15-1932_110k.htm,26075,Jackson County,0.98,ONE ENERGY PLAZA|JACKSON|MI|49201
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0077,CMS ENERGY CORP,CMS,2026-02-10,10-K,0000811156-26-000004,ONE ENERGY PLAZA,JACKSON,MI,49201,ONE ENERGY PLAZA,JACKSON,MI,49201,26075,Jackson County,data/raw/sec_edgar_hq/filing_documents/CIK0000811156/000081115626000004/cms-20251231.htm,26075,Jackson County,0.98,ONE ENERGY PLAZA|JACKSON|MI|49201
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0271,CMS ENERGY CORP,CMS,2026-04-28,10-Q,0000811156-26-000024,ONE ENERGY PLAZA,JACKSON,MI,49201,ONE ENERGY PLAZA,JACKSON,MI,49201,26075,Jackson County,data/raw/sec_edgar_hq/filing_documents/CIK0000811156/000081115626000024/cms-20260331.htm,26075,Jackson County,0.98,ONE ENERGY PLAZA|JACKSON|MI|49201
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0272,CMS ENERGY CORP,CMS,2026-05-13,8-K,0001104659-26-060230,ONE ENERGY PLAZA,JACKSON,MI,49201,ONE ENERGY PLAZA,JACKSON,MI,49201,26075,Jackson County,data/raw/sec_edgar_hq/filing_documents/CIK0000811156/000110465926060230/tm2614313d1_8k.htm,26075,Jackson County,0.98,ONE ENERGY PLAZA|JACKSON|MI|49201
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0273,CO2 Energy Transition Corp.,NOEM,2024-12-27,10-Q,0001213900-24-113137,"1334 Brittmoore Rd, Suite 190",Houston,TX,77043,"1334 BRITTMOORE RD, SUITE 190",HOUSTON,TX,77043,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001956648/000121390024113137/ea0225652-10q_co2energy.htm,48201,Harris County,1.0,"1334 BRITTMOORE RD, SUITE 190|HOUSTON|TX|77043"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0078,CO2 Energy Transition Corp.,NOEM,2025-03-31,10-K,0001013762-25-004368,"1334 Brittmoore Rd, Suite 190",Houston,TX,77043,"1334 BRITTMOORE RD, SUITE 190",HOUSTON,TX,77043,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001956648/000101376225004368/ea0234870-10k_co2energy.htm,48201,Harris County,1.0,"1334 BRITTMOORE RD, SUITE 190|HOUSTON|TX|77043"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0079,CO2 Energy Transition Corp.,NOEM,2026-03-16,10-K,0001213900-26-027784,"1334 Brittmoore Rd , Suite 190",Houston,TX,77043,"1334 BRITTMOORE RD, SUITE 190",HOUSTON,TX,77043,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001956648/000121390026027784/ea0279184-10k_co2energy.htm,48201,Harris County,1.0,"1334 BRITTMOORE RD , SUITE 190|HOUSTON|TX|77043"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0274,CO2 Energy Transition Corp.,NOEM,2026-05-15,10-Q,0001213900-26-056909,"1334 Brittmoore Rd , Suite 190",Houston,TX,77043,"1334 BRITTMOORE RD, SUITE 190",HOUSTON,TX,77043,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001956648/000121390026056909/ea0288756-10q_co2energy.htm,48201,Harris County,1.0,"1334 BRITTMOORE RD , SUITE 190|HOUSTON|TX|77043"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0081,CONSUMERS ENERGY CO,CMS-PB,2026-02-10,10-K,0000811156-26-000004,ONE ENERGY PLAZA,JACKSON,MI,49201,ONE ENERGY PLAZA,JACKSON,MI,49201,26075,Jackson County,data/raw/sec_edgar_hq/filing_documents/CIK0000201533/000081115626000004/cms-20251231.htm,26075,Jackson County,0.98,ONE ENERGY PLAZA|JACKSON|MI|49201
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0276,CONSUMERS ENERGY CO,CMS-PB,2026-04-28,10-Q,0000811156-26-000024,ONE ENERGY PLAZA,JACKSON,MI,49201,ONE ENERGY PLAZA,JACKSON,MI,49201,26075,Jackson County,data/raw/sec_edgar_hq/filing_documents/CIK0000201533/000081115626000024/cms-20260331.htm,26075,Jackson County,0.98,ONE ENERGY PLAZA|JACKSON|MI|49201
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0084,CVR ENERGY INC,CVI,2009-03-13,10-K,0000950123-09-004595,"2277 Plaza Drive, Suite 500",Sugar Land,TX,77479,2277 PLAZA DRIVE SUITE 500,SUGAR LAND,TX,77479,48157,Fort Bend County,data/raw/sec_edgar_hq/filing_documents/CIK0001376139/000095012309004595/y75140e10vk.htm,48157,Fort Bend County,1.0,"2277 PLAZA DRIVE, SUITE 500|SUGAR LAND|TX|77479"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0085,CVR ENERGY INC,CVI,2026-02-18,10-K,0001376139-26-000014,"2277 Plaza Drive, Suite 500",Sugar Land,TX,77479,2277 PLAZA DRIVE SUITE 500,SUGAR LAND,TX,77479,48157,Fort Bend County,data/raw/sec_edgar_hq/filing_documents/CIK0001376139/000137613926000014/cvi-20251231.htm,48157,Fort Bend County,1.0,"2277 PLAZA DRIVE, SUITE 500|SUGAR LAND|TX|77479"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0279,CVR ENERGY INC,CVI,2026-04-29,10-Q,0001376139-26-000028,"2277 Plaza Drive, Suite 500",Sugar Land,TX,77479,2277 PLAZA DRIVE SUITE 500,SUGAR LAND,TX,77479,48157,Fort Bend County,data/raw/sec_edgar_hq/filing_documents/CIK0001376139/000137613926000028/cvi-20260331.htm,48157,Fort Bend County,1.0,"2277 PLAZA DRIVE, SUITE 500|SUGAR LAND|TX|77479"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0280,CVR ENERGY INC,CVI,2026-05-12,8-K,0001376139-26-000030,"2277 Plaza Drive, Suite 500",Sugar Land,TX,77479,2277 PLAZA DRIVE SUITE 500,SUGAR LAND,TX,77479,48157,Fort Bend County,data/raw/sec_edgar_hq/filing_documents/CIK0001376139/000137613926000030/cvi-20260512.htm,48157,Fort Bend County,1.0,"2277 PLAZA DRIVE, SUITE 500|SUGAR LAND|TX|77479"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0087,"Capstone Energy Plus, Inc.",CGEH,2025-06-27,10-K,0001558370-25-008930,"16640 Stagg Street , ​ ​",VAN NUYS,CA,91406,16640 STAGG STREET,VAN NUYS,CA,91406,06037,Los Angeles County,data/raw/sec_edgar_hq/filing_documents/CIK0001009759/000155837025008930/cgeh-20250331x10k.htm,06037,Los Angeles County,1.0,"16640 STAGG STREET ,|VAN NUYS|CA|91406"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0282,"Capstone Energy Plus, Inc.",CGEH,2026-02-12,10-Q,0001104659-26-014292,16640 STAGG STREET,VAN NUYS,CA,91406,16640 STAGG STREET,VAN NUYS,CA,91406,06037,Los Angeles County,data/raw/sec_edgar_hq/filing_documents/CIK0001009759/000110465926014292/cgeh-20251231x10q.htm,06037,Los Angeles County,1.0,16640 STAGG STREET|VAN NUYS|CA|91406
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0089,"Chefs' Warehouse, Inc.",CHEF,2026-02-24,10-K,0001517175-26-000005,100 East Ridge Road,RIDGEFIELD,CT,06877,100 EAST RIDGE ROAD,RIDGEFIELD,CT,06877,09190,Western Connecticut Planning Region,data/raw/sec_edgar_hq/filing_documents/CIK0001517175/000151717526000005/chef-20251226.htm,09190,Western Connecticut Planning Region,1.0,100 EAST RIDGE ROAD|RIDGEFIELD|CT|06877
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0284,"Chefs' Warehouse, Inc.",CHEF,2026-04-29,10-Q,0001517175-26-000023,100 East Ridge Road,Ridgefield,CT,06877,100 EAST RIDGE ROAD,RIDGEFIELD,CT,06877,09190,Western Connecticut Planning Region,data/raw/sec_edgar_hq/filing_documents/CIK0001517175/000151717526000023/chef-20260327.htm,09190,Western Connecticut Planning Region,1.0,100 EAST RIDGE ROAD|RIDGEFIELD|CT|06877
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0091,"Cheniere Energy Partners, L.P.",CQP,2026-02-26,10-K,0001383650-26-000005,"845 Texas Avenue , Suite 1250",Houston,TX,77002,845 TEXAS AVENUE SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001383650/000138365026000005/cqp-20251231.htm,48201,Harris County,1.0,"845 TEXAS AVENUE , SUITE 1250|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0286,"Cheniere Energy Partners, L.P.",CQP,2026-05-07,10-Q,0001383650-26-000014,"845 Texas Avenue , Suite 1250",Houston,TX,77002,845 TEXAS AVENUE SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001383650/000138365026000014/cqp-20260331.htm,48201,Harris County,1.0,"845 TEXAS AVENUE , SUITE 1250|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0093,"Cheniere Energy, Inc.",LNG,2026-02-26,10-K,0000003570-26-000005,"845 Texas Avenue , Suite 1250",Houston,TX,77002,845 TEXAS AVENUE SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0000003570/000000357026000005/lng-20251231.htm,48201,Harris County,1.0,"845 TEXAS AVENUE , SUITE 1250|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0288,"Cheniere Energy, Inc.",LNG,2026-05-07,10-Q,0000003570-26-000014,"845 Texas Avenue , Suite 1250",Houston,TX,77002,845 TEXAS AVENUE SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0000003570/000000357026000014/lng-20260331.htm,48201,Harris County,1.0,"845 TEXAS AVENUE , SUITE 1250|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0094,Chord Energy Corp,CHRD,2013-03-01,10-K,0001193125-13-087568,"1001 Fannin Street, Suite 1500",Houston,TX,77002,1001 FANNIN STREET SUITE 1500,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001486159/000119312513087568/d456381d10k.htm,48201,Harris County,1.0,"1001 FANNIN STREET, SUITE 1500|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0095,Chord Energy Corp,CHRD,2014-02-27,10-K,0001486159-14-000011,"1001 Fannin Street, Suite 1500",Houston,TX,77002,1001 FANNIN STREET SUITE 1500,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001486159/000148615914000011/oas-12312013x10k.htm,48201,Harris County,1.0,"1001 FANNIN STREET, SUITE 1500|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0096,Chord Energy Corp,CHRD,2026-02-26,10-K,0001486159-26-000005,"1001 Fannin Street , Suite 1500",Houston,TX,77002,1001 FANNIN STREET SUITE 1500,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001486159/000148615926000005/chrd-20251231.htm,48201,Harris County,1.0,"1001 FANNIN STREET , SUITE 1500|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0289,Chord Energy Corp,CHRD,2026-05-07,10-Q,0001486159-26-000023,"1001 Fannin Street , Suite 1500",Houston,TX,77002,1001 FANNIN STREET SUITE 1500,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001486159/000148615926000023/chrd-20260331.htm,48201,Harris County,1.0,"1001 FANNIN STREET , SUITE 1500|HOUSTON|TX|77002"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0100,Clean Energy Fuels Corp.,CLNE,2026-02-24,10-K,0001104659-26-019215,"4675 MacArthur Court , Suite 800",Newport Beach,CA,92660,"4675 MACARTHUR COURT, SUITE 800",NEWPORT BEACH,CA,92660,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0001368265/000110465926019215/clne-20251231x10k.htm,06059,Orange County,1.0,"4675 MACARTHUR COURT , SUITE 800|NEWPORT BEACH|CA|92660"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0293,Clean Energy Fuels Corp.,CLNE,2026-05-07,10-Q,0001104659-26-057194,"4675 MacArthur Court , Suite 800",Newport Beach,CA,92660,"4675 MACARTHUR COURT, SUITE 800",NEWPORT BEACH,CA,92660,06059,Orange County,data/raw/sec_edgar_hq/filing_documents/CIK0001368265/000110465926057194/clne-20260331x10q.htm,06059,Orange County,1.0,"4675 MACARTHUR COURT , SUITE 800|NEWPORT BEACH|CA|92660"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0104,"Clearway Energy, Inc.",CWEN,2026-02-24,10-K,0001628280-26-010952,"300 Carnegie Center, Suite 300",Princeton,NJ,08540,"300 CARNEGIE CENTER, SUITE 300",PRINCETON,NJ,08540,34021,Mercer County,data/raw/sec_edgar_hq/filing_documents/CIK0001567683/000162828026010952/cwen-20251231.htm,34021,Mercer County,1.0,"300 CARNEGIE CENTER, SUITE 300|PRINCETON|NJ|08540"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0301,"Clearway Energy, Inc.",CWEN,2026-05-08,10-Q,0001628280-26-032385,"300 Carnegie Center, Suite 300",Princeton,NJ,08540,"300 CARNEGIE CENTER, SUITE 300",PRINCETON,NJ,08540,34021,Mercer County,data/raw/sec_edgar_hq/filing_documents/CIK0001567683/000162828026032385/cwen-20260331.htm,34021,Mercer County,1.0,"300 CARNEGIE CENTER, SUITE 300|PRINCETON|NJ|08540"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0107,Constellation Energy Corp,CEG,2022-02-25,10-K,0001868275-22-000020,1310 Point Street,BALTIMORE,MD,21231,1310 POINT STREET,BALTIMORE,MD,21231,24510,Baltimore city,data/raw/sec_edgar_hq/filing_documents/CIK0001868275/000186827522000020/ceg-20211231.htm,24510,Baltimore city,0.95,1310 POINT STREET|BALTIMORE|MD|21231
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0108,Constellation Energy Corp,CEG,2026-02-24,10-K,0001868275-26-000032,1310 Point Street,BALTIMORE,MD,21231,1310 POINT STREET,BALTIMORE,MD,21231,24510,Baltimore city,data/raw/sec_edgar_hq/filing_documents/CIK0001868275/000186827526000032/ceg-20251231.htm,24510,Baltimore city,0.95,1310 POINT STREET|BALTIMORE|MD|21231
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0305,Constellation Energy Corp,CEG,2026-05-11,8-K,0001868275-26-000063,1310 Point Street,BALTIMORE,MD,21231,1310 POINT STREET,BALTIMORE,MD,21231,24510,Baltimore city,data/raw/sec_edgar_hq/filing_documents/CIK0001868275/000186827526000063/ceg-20260511.htm,24510,Baltimore city,0.95,1310 POINT STREET|BALTIMORE|MD|21231
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0304,Constellation Energy Corp,CEG,2026-05-11,10-Q,0001868275-26-000067,1310 Point Street,BALTIMORE,MD,21231,1310 POINT STREET,BALTIMORE,MD,21231,24510,Baltimore city,data/raw/sec_edgar_hq/filing_documents/CIK0001868275/000186827526000067/ceg-20260331.htm,24510,Baltimore city,0.95,1310 POINT STREET|BALTIMORE|MD|21231
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0306,"Construction Partners, Inc.",ROAD,2018-06-04,10-Q,0001193125-18-183327,"290 Healthwest Drive, Suite 2",Dothan,AL,36303,290 HEALTHWEST DR. SUITE 2,DOTHAN,AL,36303,01069,Houston County,data/raw/sec_edgar_hq/filing_documents/CIK0001718227/000119312518183327/d570427d10q.htm,01069,Houston County,1.0,"290 HEALTHWEST DRIVE, SUITE 2|DOTHAN|AL|36303"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0109,"Construction Partners, Inc.",ROAD,2018-12-14,10-K,0001718227-18-000014,"290 Healthwest Drive, Suite 2",Dothan,AL,36303,290 HEALTHWEST DR. SUITE 2,DOTHAN,AL,36303,01069,Houston County,data/raw/sec_edgar_hq/filing_documents/CIK0001718227/000171822718000014/road-09302018x10k.htm,01069,Houston County,1.0,"290 HEALTHWEST DRIVE, SUITE 2|DOTHAN|AL|36303"
low,parsed street normalizes to current snapshot street,operator_spot_check_before_source_promotion,sec_pit_0110,"Construction Partners, Inc.",ROAD,2025-11-25,10-K,0001628280-25-053871,"290 Healthwest Drive, Suite 2",Dothan,AL,36303,290 HEALTHWEST DR. SUITE 2,DOTHAN,AL,36303,01069,Houston County,data/raw/sec_edgar_hq/filing_documents/CIK0001718227/000162828025053871/road-20250930.htm,01069,Houston County,1.0,"290 HEALTHWEST DRIVE, SUITE 2|DOTHAN|AL|36303"
