fips,county_name,state,overall_rank,source_confidence_score,source_confidence_band,source_confidence_price_history,source_confidence_labor_income,source_confidence_migration,source_confidence_affordability,source_confidence_land_supply,source_confidence_hazard_fragility,source_confidence_anchor_logistics,source_confidence_institutional
36109,"Tompkins County, New York",NY,1021,73.33333333333334,high,100.0,100.0,0.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336
29215,"Texas County, Missouri",MO,1022,73.33333333333334,high,100.0,100.0,0.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336
21065,"Estill County, Kentucky",KY,1023,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
42077,"Lehigh County, Pennsylvania",PA,1024,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
31147,"Richardson County, Nebraska",NE,1025,73.33333333333334,high,100.0,100.0,0.0,100.0,100.0,66.66666666666667,66.66666666666667,33.333333333333336
54021,"Gilmer County, West Virginia",WV,1026,66.66666666666667,medium,66.66666666666667,66.66666666666667,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
17013,"Calhoun County, Illinois",IL,1027,71.73333333333335,high,66.66666666666667,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
30107,"Wheatland County, Montana",MT,1028,64.26666666666667,medium,66.66666666666667,100.0,0.0,100.0,66.66666666666667,66.66666666666667,66.66666666666667,33.333333333333336
19061,"Dubuque County, Iowa",IA,1029,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
47185,"White County, Tennessee",TN,1030,77.06666666666668,high,100.0,100.0,0.0,100.0,100.0,100.0,66.66666666666667,33.333333333333336
